index,gamma,rho_obs,z,mu_T,rho_N,residual,ratio,spacing
13453,12772.689617254965924,1.212313039968,3.3552414666,0.7891134794,0.956652561095,0.255660478872,1.2672448591,0.681892483999
13454,12773.647020648804755,1.212324969309,3.3552744827,0.7891151850,0.956664042482,0.255660926827,1.2672421200,0.957403393839
13455,12774.647629512937783,1.212337436039,3.3553089861,0.7891169675,0.956676041086,0.255661394953,1.2672392576,1.000608864133
13456,12775.326030894633732,1.212345887784,3.3553323774,0.7891181759,0.956684175474,0.255661712311,1.2672373170,0.678401381696
13457,12775.567974859086462,1.212348901892,3.3553407194,0.7891186068,0.956687076405,0.255661825488,1.2672366250,0.241943964453
13458,12776.704501415615596,1.212363059836,3.3553799034,0.7891206310,0.956700702738,0.255662357098,1.2672333744,1.136526556529
13459,12777.826747183322368,1.212377038646,3.3554185917,0.7891226295,0.956714156675,0.255662881971,1.2672301650,1.122245767707
13460,12778.500091481719210,1.212385425303,3.3554418029,0.7891238285,0.956722228437,0.255663196865,1.2672282396,0.673344298397
13461,12779.070359871375331,1.212392527780,3.3554614600,0.7891248439,0.956729064240,0.255663463540,1.2672266090,0.570268389656
13462,12779.819758417828780,1.212401860774,3.3554872903,0.7891261782,0.956738046816,0.255663813958,1.2672244663,0.749398546453
13463,12780.627437524331981,1.212411918980,3.3555151278,0.7891276161,0.956747727380,0.255664191600,1.2672221572,0.807679106503
13464,12781.648932598423926,1.212424638973,3.3555503321,0.7891294346,0.956759969802,0.255664669171,1.2672192371,1.021495074092
13465,12783.120755440266294,1.212442964809,3.3556010513,0.7891320544,0.956777607611,0.255665357198,1.2672150301,1.471822841842
13466,12783.532268686458337,1.212448088230,3.3556152311,0.7891327868,0.956782538681,0.255665549549,1.2672138539,0.411513246192
13467,12784.315566050643611,1.212457839981,3.3556422204,0.7891341808,0.956791924323,0.255665915658,1.2672116154,0.783297364185
13468,12785.181747903989162,1.212468622917,3.3556720636,0.7891357222,0.956802302442,0.255666320475,1.2672091401,0.866181853346
13469,12785.742820801522612,1.212475607219,3.3556913937,0.7891367206,0.956809024539,0.255666582679,1.2672075368,0.561072897533
13470,12786.472683852907721,1.212484692181,3.3557165375,0.7891380193,0.956817768440,0.255666923742,1.2672054514,0.729863051385
13471,12787.442571141875305,1.212496764041,3.3557499480,0.7891397449,0.956829387112,0.255667376929,1.2672026804,0.969887288968
13472,12788.160480338241541,1.212505699025,3.3557746768,0.7891410221,0.956837986675,0.255667712350,1.2672006295,0.717909196366
13473,12788.754943056099364,1.212513097233,3.3557951524,0.7891420797,0.956845107157,0.255667990077,1.2671989313,0.594462717858
13474,12790.395740977772221,1.212533515511,3.3558516627,0.7891449982,0.956864758954,0.255668756557,1.2671942447,1.640797921673
13475,12790.856989989591966,1.212539254875,3.3558675472,0.7891458186,0.956870282873,0.255668972002,1.2671929274,0.461249011820
13476,12791.900549918198521,1.212552239224,3.3559034832,0.7891476745,0.956882779820,0.255669459404,1.2671899472,1.043559928607
13477,12792.084229650590714,1.212554524523,3.3559098080,0.7891480012,0.956884979336,0.255669545188,1.2671894227,0.183679732392
13478,12793.506556840477060,1.212572219671,3.3559587818,0.7891505304,0.956902010267,0.255670209404,1.2671853614,1.422327189886
13479,12794.172275648677896,1.212580501191,3.3559817020,0.7891517140,0.956909980933,0.255670520258,1.2671834607,0.665718808201
13480,12795.369944994408797,1.212595399074,3.3560229339,0.7891538434,0.956924319621,0.255671079453,1.2671800415,1.197669345731
13481,12795.489968094152573,1.212596891972,3.3560270657,0.7891540567,0.956925756483,0.255671135489,1.2671796989,0.120023099744
13482,12796.344024732139587,1.212607514683,3.3560564655,0.7891555750,0.956935980477,0.255671534206,1.2671772610,0.854056637987
13483,12797.306399688361125,1.212619483803,3.3560895917,0.7891572856,0.956947500351,0.255671983452,1.2671745141,0.962374956222
13484,12798.042411698403157,1.212628637024,3.3561149245,0.7891585938,0.956956310024,0.255672327001,1.2671724135,0.736012010042
13485,12798.635101109170137,1.212636007469,3.3561353232,0.7891596472,0.956963403836,0.255672603633,1.2671707221,0.592689410767
13486,12800.127155816586310,1.212654560544,3.3561866714,0.7891622987,0.956981260579,0.255673299965,1.2671664645,1.492054707416
13487,12801.090531918549459,1.212666538574,3.3562198222,0.7891640106,0.956992789061,0.255673749513,1.2671637158,0.963376101963
13488,12801.741839440661352,1.212674636023,3.3562422330,0.7891651678,0.957000582608,0.255674053414,1.2671618576,0.651307522112
13489,12802.413952116587097,1.212682991702,3.3562653585,0.7891663619,0.957008624699,0.255674367003,1.2671599403,0.672112675926
13490,12803.365737788146362,1.212694823514,3.3562981046,0.7891680528,0.957020012471,0.255674811044,1.2671572253,0.951785671559
13491,12803.764436416506214,1.212699779545,3.3563118211,0.7891687610,0.957024782507,0.255674997038,1.2671560880,0.398698628360
13492,12804.442220535367596,1.212708204398,3.3563351380,0.7891699650,0.957032891188,0.255675313211,1.2671541549,0.677784118861
13493,12805.692528713014326,1.212723744553,3.3563781475,0.7891721857,0.957047848154,0.255675896399,1.2671505891,1.250308177647
13494,12806.633999182993648,1.212735445144,3.3564105305,0.7891738577,0.957059109656,0.255676335488,1.2671479044,0.941470469979
13495,12807.135639056719810,1.212741679171,3.3564277840,0.7891747486,0.957065109741,0.255676569429,1.2671464740,0.501639873726
13496,12807.845505453167789,1.212750500473,3.3564521982,0.7891760091,0.957073600014,0.255676900459,1.2671444500,0.709866396448
13497,12808.939291009859517,1.212764091670,3.3564898137,0.7891779512,0.957086681195,0.255677410475,1.2671413316,1.093785556692
13498,12810.196864703933898,1.212779716636,3.3565330579,0.7891801839,0.957101719840,0.255677996796,1.2671377467,1.257573694074
13499,12810.513558374937929,1.212783651216,3.3565439474,0.7891807461,0.957105506778,0.255678144437,1.2671368440,0.316693671004
13500,12811.529420881886836,1.212796271563,3.3565788759,0.7891825495,0.957117653565,0.255678617998,1.2671339485,1.015862506949
13501,12812.394719387075384,1.212807020622,3.3566086254,0.7891840854,0.957127999287,0.255679021334,1.2671314824,0.865298505189
13502,12813.183911513202474,1.212816823626,3.3566357565,0.7891854861,0.957137434460,0.255679389166,1.2671292334,0.789192126127
13503,12813.965108507321929,1.212826526723,3.3566626112,0.7891868725,0.957146773480,0.255679753243,1.2671270074,0.781196994119
13504,12814.707723374020134,1.212835750051,3.3566881380,0.7891881903,0.957155650738,0.255680099314,1.2671248915,0.742614866698
13505,12814.913421701385232,1.212838304744,3.3566952085,0.7891885553,0.957158109576,0.255680195168,1.2671243054,0.205698327365
13506,12815.995413114460462,1.212851741980,3.3567323978,0.7891904752,0.957171042641,0.255680699339,1.2671212228,1.081991413075
13507,12817.441290560835114,1.212869696540,3.3567820895,0.7891930405,0.957188323555,0.255681372986,1.2671171040,1.445877446375
13508,12818.102325982001275,1.212877904445,3.3568048060,0.7891942132,0.957196223509,0.255681680936,1.2671152212,0.661035421166
13509,12819.331515531344849,1.212893165847,3.3568470440,0.7891963936,0.957210912333,0.255682253515,1.2671117203,1.229189549344
13510,12819.746680995451243,1.212898320139,3.3568613092,0.7891971300,0.957215873247,0.255682446891,1.2671105380,0.415165464106
13511,12820.269784441954471,1.212904814245,3.3568792826,0.7891980578,0.957222123713,0.255682690532,1.2671090484,0.523103446503
13512,12821.427985912639997,1.212919191880,3.3569190746,0.7892001119,0.957235961949,0.255683229931,1.2671057504,1.158201470686
13513,12822.026578685436107,1.212926622158,3.3569396389,0.7892011734,0.957243113473,0.255683508685,1.2671040461,0.598592772796
13514,12823.071538649501235,1.212939592321,3.3569755356,0.7892030264,0.957255597055,0.255683995266,1.2671010711,1.044959964065
13515,12823.681856370607420,1.212947167165,3.3569965000,0.7892041085,0.957262887731,0.255684279434,1.2670993336,0.610317721106
13516,12824.412695939001424,1.212956237370,3.3570216031,0.7892054043,0.957271617673,0.255684619697,1.2670972533,0.730839568394
13517,12825.493267495818145,1.212969647033,3.3570587161,0.7892073199,0.957284524291,0.255685122742,1.2670941776,1.080571556817
13518,12825.944002491487481,1.212975240225,3.3570741961,0.7892081189,0.957289907665,0.255685332560,1.2670928948,0.450734995669
13519,12827.195782020991828,1.212990772585,3.3571171840,0.7892103378,0.957304857367,0.255685915218,1.2670893324,1.251779529504
13520,12827.740009619681587,1.212997525009,3.3571358722,0.7892113024,0.957311356496,0.255686168514,1.2670877837,0.544227598690
13521,12829.285697940973478,1.213016701350,3.3571889454,0.7892140417,0.957329813511,0.255686887840,1.2670833857,1.545688321292
13522,12829.947853878105889,1.213024915578,3.3572116794,0.7892152151,0.957337719620,0.255687195958,1.2670815019,0.662155937132
13523,12830.535798653272650,1.213032208840,3.3572318645,0.7892162569,0.957344739313,0.255687469527,1.2670798293,0.587944775167
13524,12830.724772938689057,1.213034552933,3.3572383521,0.7892165917,0.957346995480,0.255687557453,1.2670792917,0.188974285416
13525,12832.108771142933620,1.213051719405,3.3572858626,0.7892190438,0.957363518054,0.255688201351,1.2670753549,1.383998204245
13526,12832.586931618856397,1.213057649856,3.3573022759,0.7892198909,0.957369226063,0.255688423793,1.2670739949,0.478160475923
13527,12833.434098364999954,1.213068156414,3.3573313543,0.7892213916,0.957379338542,0.255688817872,1.2670715855,0.847166746144
13528,12834.424622411879682,1.213080440010,3.3573653508,0.7892231462,0.957391161414,0.255689278596,1.2670687687,0.990524046880
13529,12835.246199898589111,1.213090627762,3.3573935468,0.7892246013,0.957400967058,0.255689660704,1.2670664325,0.821577486709
13530,12836.468697754737150,1.213105785812,3.3574354987,0.7892267664,0.957415556592,0.255690229220,1.2670629566,1.222497856148
13531,12837.198750749868850,1.213114837230,3.3574605498,0.7892280592,0.957424268535,0.255690568695,1.2670608811,0.730052995132
13532,12837.818013471618542,1.213122514633,3.3574817980,0.7892291557,0.957431657999,0.255690856634,1.2670591206,0.619262721750
13533,12838.578207680204287,1.213131938748,3.3575078806,0.7892305017,0.957440728671,0.255691210078,1.2670569597,0.760194208586
13534,12839.409520969767982,1.213142243888,3.3575364014,0.7892319735,0.957450647330,0.255691596558,1.2670545968,0.831313289564
13535,12840.417490542322412,1.213154738001,3.3575709806,0.7892337580,0.957462672877,0.255692065125,1.2670517320,1.007969572554
13536,12841.162280953352820,1.213163969293,3.3575965295,0.7892350764,0.957471557973,0.255692411320,1.2670496154,0.744790411030
13537,12842.002408460155493,1.213174381596,3.3576253469,0.7892365634,0.957481579796,0.255692801800,1.2670472281,0.840127506803
13538,12842.543847443233972,1.213181091677,3.3576439180,0.7892375218,0.957488038240,0.255693053437,1.2670456896,0.541438983078
13539,12843.166484339193630,1.213188807698,3.3576652731,0.7892386237,0.957495464903,0.255693342795,1.2670439205,0.622636895960
13540,12843.996657870939089,1.213199095032,3.3576937447,0.7892400929,0.957505366459,0.255693728573,1.2670415619,0.830173531745
13541,12845.782811664988913,1.213221226418,3.3577549963,0.7892432535,0.957526667930,0.255694558488,1.2670364879,1.786153794050
13542,12846.143681818877667,1.213225697415,3.3577673704,0.7892438920,0.957530971270,0.255694726145,1.2670354629,0.360870153889
13543,12847.044091831676269,1.213236852489,3.3577982436,0.7892454850,0.957541708049,0.255695144440,1.2670329055,0.900410012799
13544,12847.750849743910294,1.213245607882,3.3578224754,0.7892467353,0.957550135135,0.255695472747,1.2670308983,0.706757912234
13545,12848.754381430353533,1.213258038913,3.3578568799,0.7892485105,0.957562100039,0.255695938874,1.2670280485,1.003531686443
13546,12849.380200048935876,1.213265790614,3.3578783338,0.7892496174,0.957569561079,0.255696229536,1.2670262714,0.625818618582
13547,12849.759912278846969,1.213270493735,3.3578913504,0.7892502890,0.957574087851,0.255696405884,1.2670251933,0.379712229911
13548,12850.705571146447255,1.213282206074,3.3579237659,0.7892519615,0.957585361028,0.255696845046,1.2670225083,0.945658867600
13549,12851.857649645147831,1.213296473833,3.3579632538,0.7892539989,0.957599093819,0.255697380014,1.2670192377,1.152078498701
13550,12852.611431808325506,1.213305808253,3.3579890881,0.7892553318,0.957608078252,0.255697730001,1.2670170979,0.753782163178
13551,12853.476514733374643,1.213316520286,3.3580187351,0.7892568614,0.957618388651,0.255698131634,1.2670146424,0.865082925049
13552,12854.270651516975704,1.213326353181,3.3580459490,0.7892582654,0.957627852881,0.255698500300,1.2670123885,0.794136783601
13553,12855.130072459465737,1.213336993732,3.3580753982,0.7892597847,0.957638094492,0.255698899240,1.2670099495,0.859420942490
13554,12856.099341615097728,1.213348993467,3.3581086091,0.7892614981,0.957649644335,0.255699349132,1.2670071990,0.969269155632
13555,12856.841442312021172,1.213358180203,3.3581340346,0.7892628098,0.957658486649,0.255699693554,1.2670050933,0.742100696923
13556,12857.795894970635345,1.213369994941,3.3581667335,0.7892644968,0.957669858446,0.255700136496,1.2670023853,0.954452658614
13557,12858.517298298864262,1.213378924286,3.3581914467,0.7892657717,0.957678453029,0.255700471257,1.2670003386,0.721403328229
13558,12859.274480087771735,1.213388295948,3.3582173840,0.7892671098,0.957687473352,0.255700822596,1.2669981907,0.757181788907
13559,12859.676224286429715,1.213393268124,3.3582311452,0.7892678197,0.957692259126,0.255701008998,1.2669970510,0.401744198658
13560,12860.712430428777225,1.213406091983,3.3582666370,0.7892696506,0.957704602237,0.255701489746,1.2669941119,1.036206142348
13561,12861.751997916266191,1.213418956404,3.3583022410,0.7892714873,0.957716984399,0.255701972005,1.2669911635,1.039567487489
13562,12861.919312539703242,1.213421026789,3.3583079711,0.7892717829,0.957718977171,0.255702049618,1.2669906890,0.167314623437
13563,12863.801539119685913,1.213444315984,3.3583724271,0.7892751078,0.957741393331,0.255702922653,1.2669853516,1.882226579983
13564,12864.545208771063699,1.213453516630,3.3583978911,0.7892764214,0.957750249084,0.255703267546,1.2669832431,0.743669651378
13565,12865.160476266886690,1.213461128288,3.3584189574,0.7892775080,0.957757575417,0.255703552871,1.2669814987,0.615267495823
13566,12866.039019388099405,1.213471996377,3.3584490364,0.7892790596,0.957768036119,0.255703960258,1.2669790081,0.878543121213
13567,12866.316323407159871,1.213475426635,3.3584585301,0.7892795493,0.957771337796,0.255704088839,1.2669782220,0.277304019060
13568,12867.225239040901215,1.213486669426,3.3584896460,0.7892811543,0.957782159163,0.255704510262,1.2669756456,0.908915633741
13569,12868.680127011220975,1.213504663944,3.3585394483,0.7892837231,0.957799479192,0.255705184752,1.2669715220,1.454887970320
13570,12868.911503922859993,1.213507525500,3.3585473681,0.7892841316,0.957802233490,0.255705292010,1.2669708663,0.231376911639
13571,12869.967167226512174,1.213520580772,3.3585835003,0.7892859953,0.957814799425,0.255705781348,1.2669678747,1.055663303652
13572,12870.309497454254597,1.213524814103,3.3585952166,0.7892865996,0.957818874083,0.255705940019,1.2669669046,0.342330227742
13573,12871.703467650559105,1.213542051080,3.3586429223,0.7892890602,0.957835465004,0.255706586077,1.2669629549,1.393970196305
13574,12872.380696423242625,1.213550424600,3.3586660972,0.7892902555,0.957843524683,0.255706899917,1.2669610363,0.677228772684
13575,12873.223597927057199,1.213560845948,3.3586949397,0.7892917431,0.957853555442,0.255707290505,1.2669586484,0.842901503815
13576,12874.423461785792824,1.213575679479,3.3587359935,0.7892938605,0.957867833029,0.255707846450,1.2669552496,1.199863858736
13577,12874.977517400357101,1.213582528624,3.3587549494,0.7892948381,0.957874425480,0.255708103144,1.2669536803,0.554055614564
13578,12875.918171914318009,1.213594156166,3.3587871302,0.7892964978,0.957885617249,0.255708538918,1.2669510162,0.940654513961
13579,12876.649320287066075,1.213603193392,3.3588121420,0.7892977878,0.957894315785,0.255708877607,1.2669489456,0.731148372748
13580,12877.242289982119473,1.213610522308,3.3588324257,0.7892988339,0.957901370038,0.255709152270,1.2669472665,0.592969695053
13581,12877.905696334029926,1.213618721399,3.3588551178,0.7893000042,0.957909261858,0.255709459541,1.2669453880,0.663406351910
13582,12878.622168653173503,1.213627575862,3.3588796238,0.7893012680,0.957917784493,0.255709791369,1.2669433593,0.716472319144
13583,12879.614933855498748,1.213639844053,3.3589135777,0.7893030190,0.957929592932,0.255710251121,1.2669405487,0.992765202325
13584,12880.920233722752528,1.213655972983,3.3589582167,0.7893053211,0.957945117441,0.255710855541,1.2669368536,1.305299867254
13585,12881.828634433604748,1.213667196666,3.3589892798,0.7893069230,0.957955920533,0.255711276132,1.2669342823,0.908400710852
13586,12882.127332380747248,1.213670887035,3.3589994934,0.7893074497,0.957959472613,0.255711414422,1.2669334369,0.298697947143
13587,12883.412280870075847,1.213686761409,3.3590434278,0.7893097153,0.957974752133,0.255712009275,1.2669298003,1.284948489329
13588,12883.920480912687708,1.213693039322,3.3590608028,0.7893106113,0.957980794802,0.255712244521,1.2669283621,0.508200042612
13589,12884.824828129991147,1.213704210323,3.3590917201,0.7893122056,0.957991547209,0.255712663114,1.2669258031,0.904347217303
13590,12885.626689354055998,1.213714114703,3.3591191318,0.7893136191,0.958001080465,0.255713034239,1.2669235343,0.801861224065
13591,12886.176463715994032,1.213720905016,3.3591379249,0.7893145882,0.958007616342,0.255713288674,1.2669219788,0.549774361938
13592,12887.606958051215770,1.213738571825,3.3591868202,0.7893171095,0.958024621182,0.255713950642,1.2669179319,1.430494335222
13593,12887.918963183987216,1.213742424872,3.3591974841,0.7893176594,0.958028329860,0.255714095012,1.2669170494,0.312005132771
13594,12888.581407157920694,1.213750605287,3.3592201245,0.7893188268,0.958036203765,0.255714401521,1.2669151756,0.662443973933
13595,12889.311300936118641,1.213759618141,3.3592450688,0.7893201130,0.958044878925,0.255714739217,1.2669131111,0.729893778198
13596,12890.597932650376606,1.213775504450,3.3592890363,0.7893223800,0.958060170014,0.255715334436,1.2669094723,1.286631714258
13597,12891.799207074491278,1.213790335403,3.3593300830,0.7893244965,0.958074445302,0.255715890101,1.2669060754,1.201274424115
13598,12892.463361330264888,1.213798534469,3.3593527750,0.7893256665,0.958082337183,0.255716197286,1.2669041974,0.664154255774
13599,12893.185124956109576,1.213807444251,3.3593774340,0.7893269379,0.958090913156,0.255716531095,1.2669021568,0.721763625845
13600,12893.859495845328638,1.213815768544,3.3594004727,0.7893281257,0.958098925580,0.255716842964,1.2669002502,0.674370889219
13601,12894.525112420167716,1.213823984349,3.3594232110,0.7893292981,0.958106833584,0.255717150765,1.2668983685,0.665616574839
13602,12895.364442078869615,1.213834343716,3.3594518820,0.7893307763,0.958116804849,0.255717538867,1.2668959960,0.839329658702
13603,12896.150144298257146,1.213844040579,3.3594787194,0.7893321600,0.958126138435,0.255717902144,1.2668937751,0.785702219388
13604,12896.888769927136309,1.213853155900,3.3595039473,0.7893334607,0.958134912271,0.255718243629,1.2668916875,0.738625628879
13605,12898.136905643497812,1.213868557860,3.3595465743,0.7893356583,0.958149737241,0.255718820619,1.2668881603,1.248135716362
13606,12898.434318005596651,1.213872227700,3.3595567311,0.7893361820,0.958153269603,0.255718958097,1.2668873198,0.297412362099
13607,12900.002493425616194,1.213891576381,3.3596102812,0.7893389427,0.958171893466,0.255719682916,1.2668828888,1.568175420020
13608,12900.671227454618929,1.213899826734,3.3596331152,0.7893401199,0.958179834759,0.255719991975,1.2668809995,0.668734029003
13609,12901.145975200162866,1.213905683566,3.3596493247,0.7893409555,0.958185472196,0.255720211370,1.2668796583,0.474747745544
13610,12901.813742742899194,1.213913921264,3.3596721237,0.7893421309,0.958193401316,0.255720519948,1.2668777719,0.667767542736
13611,12903.355734341304924,1.213932941917,3.3597247659,0.7893448447,0.958211709484,0.255721232433,1.2668734163,1.541991598406
13612,12904.006561897438587,1.213940969272,3.3597469827,0.7893459900,0.958219436152,0.255721533120,1.2668715781,0.650827556134
13613,12904.285191912231312,1.213944405791,3.3597564938,0.7893464803,0.958222743948,0.255721661843,1.2668707912,0.278630014793
13614,12905.397386551030650,1.213958122447,3.3597944565,0.7893484372,0.958235946821,0.255722175627,1.2668676504,1.112194638799
13615,12905.758076701589744,1.213962570572,3.3598067673,0.7893490718,0.958240228335,0.255722342237,1.2668666318,0.360690150559
13616,12906.741506467225918,1.213974697852,3.3598403312,0.7893508020,0.958251901377,0.255722796476,1.2668638550,0.983429765636
13617,12907.763781155372271,1.213987303174,3.3598752181,0.7893526004,0.958264034563,0.255723268611,1.2668609688,1.022274688146
13618,12908.801278479249959,1.214000095180,3.3599106217,0.7893544253,0.958276347452,0.255723747729,1.2668580399,1.037497323878
13619,12909.784784352881616,1.214012220540,3.3599441803,0.7893561551,0.958288018671,0.255724201869,1.2668552636,0.983505873632
13620,12910.658709293336869,1.214022994133,3.3599739977,0.7893576921,0.958298388759,0.255724605373,1.2668527970,0.873924940455
13621,12911.303048603960633,1.214030936967,3.3599959806,0.7893588252,0.958306034114,0.255724902853,1.2668509784,0.644339310624
13622,12911.801718113976676,1.214037083844,3.3600129929,0.7893597020,0.958311950777,0.255725133067,1.2668495711,0.498669510016
13623,12912.707463122582340,1.214048247951,3.3600438911,0.7893612946,0.958322696770,0.255725551181,1.2668470151,0.905745008606
13624,12913.410807817153909,1.214056916756,3.3600678832,0.7893625313,0.958331040918,0.255725875838,1.2668450305,0.703344694572
13625,12914.312067424678389,1.214068024194,3.3600986245,0.7893641157,0.958341732377,0.255726291817,1.2668424876,0.901259607524
13626,12915.361760743811828,1.214080960004,3.3601344262,0.7893659610,0.958354183743,0.255726776261,1.2668395261,1.049693319133
13627,12915.963035575243339,1.214088369292,3.3601549324,0.7893670179,0.958361315559,0.255727053733,1.2668378299,0.601274831432
13628,12916.872108235953419,1.214099570804,3.3601859341,0.7893686158,0.958372097589,0.255727473216,1.2668352656,0.909072660710
13629,12917.503658648747660,1.214107352248,3.3602074703,0.7893697257,0.958379587631,0.255727764617,1.2668334843,0.631550412794
13630,12918.725600161482362,1.214122406924,3.3602491361,0.7893718731,0.958394078547,0.255728328377,1.2668300380,1.221941512735
13631,12919.582834609334896,1.214132967453,3.3602783638,0.7893733794,0.958404243618,0.255728723835,1.2668276205,0.857234447853
13632,12920.655024030887944,1.214146175090,3.3603149178,0.7893752633,0.958416956681,0.255729218410,1.2668245972,1.072189421553
13633,12920.793476051345351,1.214147880515,3.3603196378,0.7893755066,0.958418598245,0.255729282271,1.2668242068,0.138452020457
13634,12921.983668029337423,1.214162540312,3.3603602108,0.7893775975,0.958432709103,0.255729831210,1.2668208511,1.190191977992
13635,12922.563112970277871,1.214169676946,3.3603799624,0.7893786154,0.958439578508,0.255730098438,1.2668192176,0.579444940940
13636,12923.604527802774101,1.214182502547,3.3604154590,0.7893804447,0.958451923867,0.255730578680,1.2668162819,1.041414832496
13637,12923.945919300091191,1.214186706748,3.3604270947,0.7893810444,0.958455970647,0.255730736100,1.2668153196,0.341391497317
13638,12924.550903004896099,1.214194156786,3.3604477137,0.7893821070,0.958463141732,0.255731015054,1.2668136143,0.604983704805
13639,12926.054779682779554,1.214212674681,3.3604989645,0.7893847480,0.958480966272,0.255731708409,1.2668093759,1.503876677883
13640,12927.363703908446041,1.214228790288,3.3605435666,0.7893870465,0.958496478487,0.255732311801,1.2668056874,1.308924225666
13641,12927.752641719007443,1.214233578615,3.3605568189,0.7893877294,0.958501087535,0.255732491080,1.2668045915,0.388937810561
13642,12928.337542454803042,1.214240779228,3.3605767476,0.7893887563,0.958508018553,0.255732760675,1.2668029435,0.584900735796
13643,12929.349446123651433,1.214253235831,3.3606112230,0.7893905328,0.958520008781,0.255733227049,1.2668000925,1.011903668848
13644,12930.157258555263979,1.214263179357,3.3606387430,0.7893919509,0.958529580029,0.255733599328,1.2667978168,0.807812431613
13645,12930.620246609692913,1.214268878090,3.3606545150,0.7893927636,0.958535065408,0.255733812682,1.2667965126,0.462988054429
13646,12932.021305342552296,1.214286121914,3.3607022397,0.7893952227,0.958551663654,0.255734458260,1.2667925663,1.401058732859
13647,12932.553967439142070,1.214292677275,3.3607203825,0.7893961576,0.958557973598,0.255734703677,1.2667910661,0.532662096590
13648,12933.031082706489542,1.214298548803,3.3607366328,0.7893969949,0.958563625313,0.255734923490,1.2667897224,0.477115267347
13649,12934.062775167396467,1.214311244389,3.3607717696,0.7893988053,0.958575845619,0.255735398770,1.2667868171,1.031692460907
13650,12934.900923589257218,1.214321557555,3.3608003126,0.7894002760,0.958585772702,0.255735784853,1.2667844570,0.838148421861
13651,12935.789462479620852,1.214332490031,3.3608305698,0.7894018350,0.958596295917,0.255736194115,1.2667819552,0.888538890364
13652,12936.863911757978713,1.214345708924,3.3608671548,0.7894037200,0.958609019964,0.255736688960,1.2667789303,1.074449278358
13653,12937.645383886527270,1.214355322645,3.3608937621,0.7894050909,0.958618273805,0.255737048840,1.2667767305,0.781472128549
13654,12938.701903130600840,1.214368319090,3.3609297316,0.7894069441,0.958630783749,0.255737535341,1.2667737566,1.056519244074
13655,12939.325665905520509,1.214375991616,3.3609509663,0.7894080381,0.958638169072,0.255737822545,1.2667720009,0.623762774920
13656,12940.021417436782940,1.214384549197,3.3609746506,0.7894092583,0.958646406322,0.255738142875,1.2667700428,0.695751531262
13657,12940.403162318336399,1.214389244373,3.3609876451,0.7894099278,0.958650925749,0.255738318624,1.2667689685,0.381744881553
13658,12941.188998935058407,1.214398909141,3.3610143937,0.7894113059,0.958660228749,0.255738680391,1.2667667571,0.785836616722
13659,12942.540554843857535,1.214415530146,3.3610603946,0.7894136758,0.958676227618,0.255739302528,1.2667629541,1.351555908799
13660,12943.155448140754743,1.214423091334,3.3610813212,0.7894147539,0.958683505790,0.255739585544,1.2667612241,0.614893296897
13661,12943.888244481577203,1.214432101877,3.3611062591,0.7894160386,0.958692179072,0.255739922805,1.2667591625,0.732796340822
13662,12945.215606077179473,1.214448421960,3.3611514272,0.7894183656,0.958707888312,0.255740533648,1.2667554286,1.327361595602
13663,12945.888098389250445,1.214456689701,3.3611743093,0.7894195443,0.958715846607,0.255740843094,1.2667535370,0.672492312071
13664,12946.598456261393949,1.214465422502,3.3611984785,0.7894207894,0.958724252560,0.255741169943,1.2667515391,0.710357872144
13665,12947.483520849336855,1.214476302394,3.3612285901,0.7894223406,0.958734725248,0.255741577146,1.2667490500,0.885064587943
13666,12948.012262059337445,1.214482801731,3.3612465779,0.7894232672,0.958740981337,0.255741820394,1.2667475631,0.528741210001
13667,12949.173483796172150,1.214497074647,3.3612860801,0.7894253021,0.958754720074,0.255742354573,1.2667442978,1.161221736835
13668,12950.170978507170730,1.214509334125,3.3613200099,0.7894270499,0.958766520738,0.255742813387,1.2667414932,0.997494710999
13669,12950.370881114155054,1.214511790868,3.3613268092,0.7894274002,0.958768885537,0.255742905330,1.2667409312,0.199902606984
13670,12951.338822389770939,1.214523686039,3.3613597308,0.7894290960,0.958780335539,0.255743350501,1.2667382100,0.967941275616
13671,12952.207350940632750,1.214534358756,3.3613892690,0.7894306175,0.958790608842,0.255743749914,1.2667357685,0.868528550862
13672,12952.543697129858629,1.214538491678,3.3614007074,0.7894312067,0.958794587097,0.255743904582,1.2667348231,0.336346189226
13673,12954.208423149799273,1.214558945757,3.3614573168,0.7894341226,0.958814275729,0.255744670028,1.2667301442,1.664726019941
13674,12955.350246430989500,1.214572973539,3.3614961406,0.7894361224,0.958827778568,0.255745194971,1.2667269354,1.141823281190
13675,12955.775669515909613,1.214578199726,3.3615106048,0.7894368674,0.958832809185,0.255745390541,1.2667257400,0.425423084920
13676,12956.427013155365785,1.214586200941,3.3615327493,0.7894380080,0.958840510989,0.255745689953,1.2667239098,0.651343639456
13677,12957.142863601737190,1.214594994105,3.3615570855,0.7894392615,0.958848975110,0.255746018995,1.2667218985,0.715850446371
13678,12958.276139528135900,1.214608913731,3.3615956100,0.7894412457,0.958862373869,0.255746539862,1.2667187146,1.133275926399
13679,12958.683062051301022,1.214613911519,3.3616094421,0.7894419581,0.958867184644,0.255746726875,1.2667175715,0.406922523165
13680,12959.509293017021264,1.214624058734,3.3616375259,0.7894434045,0.958876952165,0.255747106570,1.2667152506,0.826230965720
