# Name  Dist  Rad  Vobs  e_Vobs  Vgas  Vdisk  Vbulge  SBdisk  SBbulge
Z001056      1.267730   0.3563   0.90994698   0.000000   0.66895905   0.24098793   0.000000   0.73516267   2.51840221
Z001057      0.971031   0.3566   0.91002784   0.000000   0.66903487   0.24099297   0.000000   0.73518066   2.51862601
Z001058      1.477799   0.3570   0.91015083   0.000000   0.66915019   0.24100063   0.000000   0.73520803   2.51896638
Z001059      1.169810   0.3573   0.91024811   0.000000   0.66924141   0.24100670   0.000000   0.73522967   2.51923563
Z001060      0.702329   0.3576   0.91030649   0.000000   0.66929616   0.24101033   0.000000   0.73524265   2.51939720
Z001061      1.551743   0.3580   0.91043540   0.000000   0.66941703   0.24101837   0.000000   0.73527132   2.51975398
Z001062      0.738332   0.3583   0.91049670   0.000000   0.66947451   0.24102218   0.000000   0.73528494   2.51992363
Z001063      1.441795   0.3587   0.91061633   0.000000   0.66958670   0.24102963   0.000000   0.73531154   2.52025474
Z001064      1.150958   0.3590   0.91071177   0.000000   0.66967620   0.24103558   0.000000   0.73533275   2.52051888
Z001065      2.164168   0.3593   0.91089107   0.000000   0.66984433   0.24104674   0.000000   0.73537260   2.52101511
Z001066      1.179212   0.3597   0.91098868   0.000000   0.66993587   0.24105281   0.000000   0.73539428   2.52128527
Z001067      0.774993   0.3600   0.91105280   0.000000   0.66999600   0.24105680   0.000000   0.73540853   2.52146272
Z001068      1.176157   0.3604   0.91115006   0.000000   0.67008721   0.24106285   0.000000   0.73543013   2.52173191
Z001069      3.185531   0.3607   0.91141319   0.000000   0.67033397   0.24107922   0.000000   0.73548856   2.52246014
Z001070      1.070042   0.3610   0.91150147   0.000000   0.67041677   0.24108471   0.000000   0.73550815   2.52270448
Z001071      0.770827   0.3614   0.91156504   0.000000   0.67047638   0.24108866   0.000000   0.73552226   2.52288042
Z001072      1.501682   0.3617   0.91168881   0.000000   0.67059246   0.24109635   0.000000   0.73554973   2.52322297
Z001073      1.115685   0.3620   0.91178071   0.000000   0.67067864   0.24110206   0.000000   0.73557012   2.52347730
Z001074      1.540682   0.3624   0.91190752   0.000000   0.67079758   0.24110994   0.000000   0.73559825   2.52382826
Z001075      1.508412   0.3627   0.91203157   0.000000   0.67091393   0.24111765   0.000000   0.73562577   2.52417161
Z001076      0.948245   0.3631   0.91210951   0.000000   0.67098702   0.24112249   0.000000   0.73564305   2.52438731
Z001077      1.095540   0.3634   0.91219951   0.000000   0.67107143   0.24112808   0.000000   0.73566301   2.52463639
Z001078      1.081396   0.3637   0.91228829   0.000000   0.67115470   0.24113359   0.000000   0.73568269   2.52488211
Z001079      1.927298   0.3641   0.91244640   0.000000   0.67130300   0.24114340   0.000000   0.73571774   2.52531971
Z001080      0.845536   0.3644   0.91251572   0.000000   0.67136802   0.24114770   0.000000   0.73573310   2.52551155
Z001081      3.330934   0.3647   0.91278849   0.000000   0.67162387   0.24116463   0.000000   0.73579353   2.52626649
Z001082      2.763251   0.3651   0.91301443   0.000000   0.67183579   0.24117864   0.000000   0.73584357   2.52689179
Z001083      1.112982   0.3654   0.91310534   0.000000   0.67192107   0.24118427   0.000000   0.73586369   2.52714340
Z001084      5.388558   0.3658   0.91354475   0.000000   0.67233325   0.24121150   0.000000   0.73596094   2.52835954
Z001085      0.897221   0.3661   0.91361780   0.000000   0.67240178   0.24121602   0.000000   0.73597710   2.52856170
Z001086      1.532355   0.3664   0.91374248   0.000000   0.67251874   0.24122374   0.000000   0.73600468   2.52890677
Z001087      1.466239   0.3668   0.91386169   0.000000   0.67263056   0.24123112   0.000000   0.73603104   2.52923669
Z001088      0.537480   0.3671   0.91390536   0.000000   0.67267154   0.24123382   0.000000   0.73604069   2.52935757
Z001089      1.566962   0.3674   0.91403262   0.000000   0.67279092   0.24124170   0.000000   0.73606883   2.52970979
Z001090      0.940433   0.3678   0.91410895   0.000000   0.67286253   0.24124642   0.000000   0.73608570   2.52992104
Z001091      0.874294   0.3681   0.91417988   0.000000   0.67292907   0.24125081   0.000000   0.73610138   2.53011735
Z001092      1.387613   0.3685   0.91429239   0.000000   0.67303462   0.24125777   0.000000   0.73612624   2.53042873
Z001093      0.736206   0.3688   0.91435205   0.000000   0.67309059   0.24126146   0.000000   0.73613942   2.53059385
Z001094      1.020439   0.3691   0.91443471   0.000000   0.67316814   0.24126657   0.000000   0.73615768   2.53082261
Z001095      0.739829   0.3695   0.91449461   0.000000   0.67322433   0.24127028   0.000000   0.73617091   2.53098839
Z001096      2.353943   0.3698   0.91468504   0.000000   0.67340299   0.24128205   0.000000   0.73621297   2.53151544
Z001097      0.576016   0.3701   0.91473161   0.000000   0.67344668   0.24128493   0.000000   0.73622325   2.53164432
Z001098      1.257392   0.3705   0.91483321   0.000000   0.67354200   0.24129120   0.000000   0.73624569   2.53192551
Z001099      0.550538   0.3708   0.91487767   0.000000   0.67358372   0.24129395   0.000000   0.73625550   2.53204857
Z001100      1.114765   0.3712   0.91496767   0.000000   0.67366816   0.24129951   0.000000   0.73627537   2.53229765
Z001101      1.212351   0.3715   0.91506549   0.000000   0.67375993   0.24130555   0.000000   0.73629696   2.53256837
Z001102      1.164539   0.3718   0.91515939   0.000000   0.67384804   0.24131135   0.000000   0.73631768   2.53282826
Z001103      0.733408   0.3722   0.91521850   0.000000   0.67390350   0.24131500   0.000000   0.73633072   2.53299186
Z001104      3.720838   0.3725   0.91551805   0.000000   0.67418455   0.24133349   0.000000   0.73639679   2.53382090
Z001105      1.570324   0.3728   0.91564430   0.000000   0.67430301   0.24134128   0.000000   0.73642463   2.53417032
Z001106      2.291507   0.3732   0.91582835   0.000000   0.67447571   0.24135264   0.000000   0.73646520   2.53467971
Z001107      1.260525   0.3735   0.91592951   0.000000   0.67457063   0.24135888   0.000000   0.73648750   2.53495967
Z001108      1.492736   0.3739   0.91604921   0.000000   0.67468296   0.24136626   0.000000   0.73651388   2.53529097
Z001109      1.340568   0.3742   0.91615664   0.000000   0.67478376   0.24137288   0.000000   0.73653754   2.53558829
Z001110      5.244599   0.3745   0.91657622   0.000000   0.67517749   0.24139873   0.000000   0.73662994   2.53674953
Z001111      3.167033   0.3749   0.91682905   0.000000   0.67541475   0.24141430   0.000000   0.73668559   2.53744929
Z001112      3.110267   0.3752   0.91707697   0.000000   0.67564741   0.24142956   0.000000   0.73674013   2.53813542
Z001113      1.266757   0.3755   0.91717783   0.000000   0.67574206   0.24143577   0.000000   0.73676232   2.53841457
Z001114      3.350644   0.3759   0.91744430   0.000000   0.67599215   0.24145216   0.000000   0.73682091   2.53915207
Z001115      1.243261   0.3762   0.91754306   0.000000   0.67608483   0.24145823   0.000000   0.73684262   2.53942540
Z001116      0.938179   0.3766   0.91761755   0.000000   0.67615474   0.24146281   0.000000   0.73685899   2.53963155
Z001117      0.823087   0.3769   0.91768287   0.000000   0.67621605   0.24146682   0.000000   0.73687335   2.53981234
Z001118      1.224245   0.3772   0.91777997   0.000000   0.67630718   0.24147279   0.000000   0.73689468   2.54008109
Z001119      1.293060   0.3776   0.91788247   0.000000   0.67640339   0.24147909   0.000000   0.73691720   2.54036477
Z001120      0.758394   0.3779   0.91794256   0.000000   0.67645978   0.24148278   0.000000   0.73693040   2.54053107
Z001121      0.976691   0.3783   0.91801991   0.000000   0.67653238   0.24148753   0.000000   0.73694739   2.54074515
Z001122      0.867380   0.3786   0.91808857   0.000000   0.67659682   0.24149175   0.000000   0.73696247   2.54093517
Z001123      1.518230   0.3789   0.91820868   0.000000   0.67670955   0.24149913   0.000000   0.73698884   2.54126759
Z001124      1.333162   0.3793   0.91831407   0.000000   0.67680848   0.24150560   0.000000   0.73701198   2.54155928
Z001125      1.314631   0.3796   0.91841793   0.000000   0.67690596   0.24151197   0.000000   0.73703478   2.54184673
Z001126      0.842909   0.3799   0.91848449   0.000000   0.67696843   0.24151606   0.000000   0.73704939   2.54203094
Z001127      3.234962   0.3803   0.91873967   0.000000   0.67720795   0.24153172   0.000000   0.73710538   2.54273718
Z001128      0.619767   0.3806   0.91878851   0.000000   0.67725380   0.24153471   0.000000   0.73711609   2.54287235
Z001129      1.311676   0.3810   0.91889183   0.000000   0.67735078   0.24154105   0.000000   0.73713875   2.54315830
Z001130      1.349575   0.3813   0.91899806   0.000000   0.67745050   0.24154757   0.000000   0.73716205   2.54345232
Z001131      1.027294   0.3816   0.91907888   0.000000   0.67752636   0.24155252   0.000000   0.73717977   2.54367599
Z001132      0.915350   0.3820   0.91915086   0.000000   0.67759393   0.24155693   0.000000   0.73719555   2.54387520
Z001133      1.390644   0.3823   0.91926015   0.000000   0.67769651   0.24156363   0.000000   0.73721951   2.54417767
Z001134      0.859353   0.3826   0.91932764   0.000000   0.67775987   0.24156777   0.000000   0.73723430   2.54436448
Z001135      0.835058   0.3830   0.91939321   0.000000   0.67782142   0.24157179   0.000000   0.73724867   2.54454593
Z001136      1.009142   0.3833   0.91947240   0.000000   0.67789576   0.24157664   0.000000   0.73726602   2.54476510
Z001137      0.803020   0.3837   0.91953539   0.000000   0.67795489   0.24158050   0.000000   0.73727983   2.54493944
Z001138      2.365071   0.3840   0.91972076   0.000000   0.67812891   0.24159185   0.000000   0.73732043   2.54545248
Z001139      4.776976   0.3843   0.92009452   0.000000   0.67847979   0.24161473   0.000000   0.73740227   2.54648691
Z001140      0.689585   0.3847   0.92014840   0.000000   0.67853037   0.24161803   0.000000   0.73741406   2.54663604
Z001141      3.622009   0.3850   0.92043112   0.000000   0.67879579   0.24163532   0.000000   0.73747593   2.54741849
Z001142      1.505467   0.3853   0.92054848   0.000000   0.67890598   0.24164250   0.000000   0.73750160   2.54774330
Z001143      0.872530   0.3857   0.92061646   0.000000   0.67896980   0.24164666   0.000000   0.73751647   2.54793144
Z001144      0.904477   0.3860   0.92068689   0.000000   0.67903593   0.24165096   0.000000   0.73753188   2.54812639
Z001145      0.915728   0.3864   0.92075818   0.000000   0.67910286   0.24165532   0.000000   0.73754746   2.54832367
Z001146      0.765440   0.3867   0.92081774   0.000000   0.67915878   0.24165896   0.000000   0.73756049   2.54848851
Z001147      1.295576   0.3870   0.92091850   0.000000   0.67925338   0.24166512   0.000000   0.73758251   2.54876737
Z001148      1.355758   0.3874   0.92102387   0.000000   0.67935231   0.24167156   0.000000   0.73760555   2.54905900
Z001149      1.393432   0.3877   0.92113209   0.000000   0.67945393   0.24167817   0.000000   0.73762920   2.54935853
Z001150      1.058530   0.3880   0.92121426   0.000000   0.67953107   0.24168318   0.000000   0.73764715   2.54958594
Z001151      3.153862   0.3884   0.92145882   0.000000   0.67976070   0.24169812   0.000000   0.73770058   2.55026278
Z001152      2.560950   0.3887   0.92165712   0.000000   0.67994690   0.24171022   0.000000   0.73774388   2.55081163
Z001153      1.829784   0.3891   0.92179866   0.000000   0.68007981   0.24171886   0.000000   0.73777478   2.55120335
Z001154      0.997371   0.3894   0.92187576   0.000000   0.68015220   0.24172356   0.000000   0.73779161   2.55141672
Z001155      1.420225   0.3897   0.92198547   0.000000   0.68025522   0.24173025   0.000000   0.73781556   2.55172038
Z001156      3.436620   0.3901   0.92225065   0.000000   0.68050424   0.24174642   0.000000   0.73787341   2.55245430
Z001157      1.527805   0.3904   0.92236840   0.000000   0.68061481   0.24175359   0.000000   0.73789909   2.55278019
Z001158      1.152557   0.3907   0.92245717   0.000000   0.68069817   0.24175900   0.000000   0.73791845   2.55302587
Z001159      1.360409   0.3911   0.92256189   0.000000   0.68079650   0.24176538   0.000000   0.73794128   2.55331568
Z001160      2.159079   0.3914   0.92272794   0.000000   0.68095244   0.24177550   0.000000   0.73797748   2.55377525
Z001161      4.523348   0.3918   0.92307526   0.000000   0.68127861   0.24179664   0.000000   0.73805316   2.55473651
Z001162      2.089505   0.3921   0.92323544   0.000000   0.68142905   0.24180639   0.000000   0.73808805   2.55517984
Z001163      1.037915   0.3924   0.92331495   0.000000   0.68150372   0.24181123   0.000000   0.73810537   2.55539989
Z001164      7.234329   0.3928   0.92386803   0.000000   0.68202317   0.24184486   0.000000   0.73822575   2.55693060
Z001165      1.190505   0.3931   0.92395886   0.000000   0.68210848   0.24185038   0.000000   0.73824551   2.55718199
Z001166      0.893022   0.3934   0.92402696   0.000000   0.68217244   0.24185452   0.000000   0.73826033   2.55737047
Z001167      1.238940   0.3938   0.92412139   0.000000   0.68226114   0.24186025   0.000000   0.73828086   2.55763183
Z001168      1.323926   0.3941   0.92422224   0.000000   0.68235586   0.24186638   0.000000   0.73830279   2.55791094
Z001169      1.185374   0.3945   0.92431248   0.000000   0.68244062   0.24187186   0.000000   0.73832241   2.55816069
Z001170      1.251637   0.3948   0.92440771   0.000000   0.68253007   0.24187764   0.000000   0.73834312   2.55842425
Z001171      1.862699   0.3951   0.92454932   0.000000   0.68266309   0.24188624   0.000000   0.73837390   2.55881619
Z001172      0.802339   0.3955   0.92461028   0.000000   0.68272035   0.24188994   0.000000   0.73838714   2.55898490
Z001173      1.208273   0.3958   0.92470204   0.000000   0.68280654   0.24189551   0.000000   0.73840708   2.55923886
Z001174      1.025076   0.3961   0.92477985   0.000000   0.68287962   0.24190023   0.000000   0.73842398   2.55945419
Z001175      0.580316   0.3965   0.92482388   0.000000   0.68292098   0.24190290   0.000000   0.73843355   2.55957605
Z001176      1.359729   0.3968   0.92492700   0.000000   0.68301784   0.24190915   0.000000   0.73845595   2.55986145
Z001177      1.282094   0.3972   0.92502417   0.000000   0.68310912   0.24191505   0.000000   0.73847705   2.56013038
Z001178      0.541744   0.3975   0.92506521   0.000000   0.68314767   0.24191754   0.000000   0.73848596   2.56024396
Z001179      1.399611   0.3978   0.92517119   0.000000   0.68324723   0.24192396   0.000000   0.73850897   2.56053728
Z001180      0.855355   0.3982   0.92523592   0.000000   0.68330803   0.24192789   0.000000   0.73852303   2.56071644
Z001181      5.547930   0.3985   0.92565516   0.000000   0.68370187   0.24195329   0.000000   0.73861401   2.56187674
Z001182      1.024758   0.3989   0.92573248   0.000000   0.68377450   0.24195798   0.000000   0.73863078   2.56209072
Z001183      0.859229   0.3992   0.92579727   0.000000   0.68383537   0.24196190   0.000000   0.73864483   2.56227006
Z001184      2.084716   0.3995   0.92595438   0.000000   0.68398297   0.24197142   0.000000   0.73867890   2.56270488
